"EventID","Metric","Value"
12536,"COTTID_PROP",0
12558,"TOTAL",1849
12558,"BENT_NTAX",14
12558,"BENT_SUM",759
12558,"BENT_PROP",0.410492157923202
12558,"CYPR_NTAX",14
12558,"CYPR_SUM",1214
12558,"CYPR_PROP",0.656571119524067
12558,"MODTOL_NTAX",2
12558,"MODTOL_SUM",17
12558,"MODTOL_PROP",0.0091941590048675
12558,"TOLBENT_NTAX",8
12558,"TOLBENT_SUM",588
12558,"TOLBENT_PROP",0.318009734991888
12558,"COTTID_NTAX",1
12558,"COTTID_SUM",54
12558,"COTTID_PROP",0.0292049756625203
12566,"TOTAL",4269
12566,"BENT_NTAX",17
12566,"BENT_SUM",1212
12566,"BENT_PROP",0.283907238229093
12566,"CYPR_NTAX",10
12566,"CYPR_SUM",3410
12566,"CYPR_PROP",0.798781916139611
12566,"MODTOL_NTAX",4
12566,"MODTOL_SUM",164
12566,"MODTOL_PROP",0.0384164909814945
12566,"TOLBENT_NTAX",7
12566,"TOLBENT_SUM",979
12566,"TOLBENT_PROP",0.229327711407824
12566,"COTTID_NTAX",0
12566,"COTTID_SUM",0
12566,"COTTID_PROP",0
12586,"TOTAL",1672
12586,"BENT_NTAX",18
12586,"BENT_SUM",566
12586,"BENT_PROP",0.338516746411483
12586,"CYPR_NTAX",11
12586,"CYPR_SUM",1178
12586,"CYPR_PROP",0.704545454545455
12586,"MODTOL_NTAX",5
12586,"MODTOL_SUM",95
12586,"MODTOL_PROP",0.0568181818181818
12586,"TOLBENT_NTAX",9
12586,"TOLBENT_SUM",399
12586,"TOLBENT_PROP",0.238636363636364
12586,"COTTID_NTAX",0
12586,"COTTID_SUM",0
12586,"COTTID_PROP",0
12592,"TOTAL",938
12592,"BENT_NTAX",13
12592,"BENT_SUM",413
12592,"BENT_PROP",0.440298507462687
12592,"CYPR_NTAX",8
12592,"CYPR_SUM",632
12592,"CYPR_PROP",0.673773987206823
12592,"MODTOL_NTAX",3
12592,"MODTOL_SUM",92
12592,"MODTOL_PROP",0.0980810234541578
12592,"TOLBENT_NTAX",5
12592,"TOLBENT_SUM",207
12592,"TOLBENT_PROP",0.220682302771855
12592,"COTTID_NTAX",1
12592,"COTTID_SUM",72
12592,"COTTID_PROP",0.0767590618336887
12594,"TOTAL",305
12594,"BENT_NTAX",8
12594,"BENT_SUM",119
12594,"BENT_PROP",0.390163934426229
12594,"CYPR_NTAX",5
12594,"CYPR_SUM",194
12594,"CYPR_PROP",0.636065573770492
12594,"MODTOL_NTAX",2
12594,"MODTOL_SUM",17
12594,"MODTOL_PROP",0.0557377049180328
12594,"TOLBENT_NTAX",3
12594,"TOLBENT_SUM",75
12594,"TOLBENT_PROP",0.245901639344262
12594,"COTTID_NTAX",1
12594,"COTTID_SUM",17
12594,"COTTID_PROP",0.0557377049180328
12614,"TOTAL",983
12614,"BENT_NTAX",15
12614,"BENT_SUM",257
12614,"BENT_PROP",0.261444557477111
12614,"CYPR_NTAX",9
12614,"CYPR_SUM",683
12614,"CYPR_PROP",0.694811800610376
12614,"MODTOL_NTAX",2
12614,"MODTOL_SUM",63
12614,"MODTOL_PROP",0.064089521871821
12614,"TOLBENT_NTAX",8
12614,"TOLBENT_SUM",174
12614,"TOLBENT_PROP",0.177009155645982
12614,"COTTID_NTAX",0
12614,"COTTID_SUM",0
12614,"COTTID_PROP",0
12648,"TOTAL",75
12648,"BENT_NTAX",4
12648,"BENT_SUM",16
12648,"BENT_PROP",0.213333333333333
12648,"CYPR_NTAX",1
12648,"CYPR_SUM",2
12648,"CYPR_PROP",0.0266666666666667
12648,"MODTOL_NTAX",2
12648,"MODTOL_SUM",7
12648,"MODTOL_PROP",0.0933333333333333
12648,"TOLBENT_NTAX",1
12648,"TOLBENT_SUM",10
12648,"TOLBENT_PROP",0.133333333333333
12648,"COTTID_NTAX",0
12648,"COTTID_SUM",0
12648,"COTTID_PROP",0
12658,"TOTAL",1256
12658,"BENT_NTAX",6
12658,"BENT_SUM",605
12658,"BENT_PROP",0.481687898089172
12658,"CYPR_NTAX",11
12658,"CYPR_SUM",1207
12658,"CYPR_PROP",0.960987261146497
12658,"MODTOL_NTAX",0
12658,"MODTOL_SUM",0
12658,"MODTOL_PROP",0
12658,"TOLBENT_NTAX",6
12658,"TOLBENT_SUM",605
12658,"TOLBENT_PROP",0.481687898089172
12658,"COTTID_NTAX",0
12658,"COTTID_SUM",0
12658,"COTTID_PROP",0
12936,"TOTAL",492
12936,"BENT_NTAX",7
12936,"BENT_SUM",274
12936,"BENT_PROP",0.556910569105691
12936,"CYPR_NTAX",9
12936,"CYPR_SUM",233
12936,"CYPR_PROP",0.473577235772358
12936,"MODTOL_NTAX",1
12936,"MODTOL_SUM",3
12936,"MODTOL_PROP",0.00609756097560976
12936,"TOLBENT_NTAX",5
12936,"TOLBENT_SUM",270
12936,"TOLBENT_PROP",0.548780487804878
12936,"COTTID_NTAX",0
12936,"COTTID_SUM",0
12936,"COTTID_PROP",0
12942,"TOTAL",84
12942,"BENT_NTAX",5
12942,"BENT_SUM",40
12942,"BENT_PROP",0.476190476190476
12942,"CYPR_NTAX",7
12942,"CYPR_SUM",48
12942,"CYPR_PROP",0.571428571428571
12942,"MODTOL_NTAX",2
12942,"MODTOL_SUM",8
12942,"MODTOL_PROP",0.0952380952380952
12942,"TOLBENT_NTAX",2
12942,"TOLBENT_SUM",23
12942,"TOLBENT_PROP",0.273809523809524
12942,"COTTID_NTAX",0
12942,"COTTID_SUM",0
12942,"COTTID_PROP",0
12948,"TOTAL",1059
12948,"BENT_NTAX",13
12948,"BENT_SUM",238
12948,"BENT_PROP",0.224740321057601
12948,"CYPR_NTAX",10
12948,"CYPR_SUM",875
12948,"CYPR_PROP",0.826251180358829
12948,"MODTOL_NTAX",2
12948,"MODTOL_SUM",10
12948,"MODTOL_PROP",0.00944287063267233
12948,"TOLBENT_NTAX",8
12948,"TOLBENT_SUM",200
12948,"TOLBENT_PROP",0.188857412653447
12948,"COTTID_NTAX",0
12948,"COTTID_SUM",0
12948,"COTTID_PROP",0
12968,"TOTAL",515
12968,"BENT_NTAX",13
12968,"BENT_SUM",112
12968,"BENT_PROP",0.21747572815534
12968,"CYPR_NTAX",8
12968,"CYPR_SUM",386
12968,"CYPR_PROP",0.749514563106796
12968,"MODTOL_NTAX",3
12968,"MODTOL_SUM",16
12968,"MODTOL_PROP",0.0310679611650485
12968,"TOLBENT_NTAX",8
12968,"TOLBENT_SUM",95
12968,"TOLBENT_PROP",0.184466019417476
12968,"COTTID_NTAX",0
12968,"COTTID_SUM",0
12968,"COTTID_PROP",0
12970,"TOTAL",428
12970,"BENT_NTAX",13
12970,"BENT_SUM",126
12970,"BENT_PROP",0.294392523364486
12970,"CYPR_NTAX",11
12970,"CYPR_SUM",290
12970,"CYPR_PROP",0.677570093457944
12970,"MODTOL_NTAX",3
12970,"MODTOL_SUM",27
12970,"MODTOL_PROP",0.0630841121495327
12970,"TOLBENT_NTAX",7
12970,"TOLBENT_SUM",105
12970,"TOLBENT_PROP",0.245327102803738
12970,"COTTID_NTAX",0
12970,"COTTID_SUM",0
12970,"COTTID_PROP",0
12996,"TOTAL",1168
12996,"BENT_NTAX",10
12996,"BENT_SUM",201
12996,"BENT_PROP",0.17208904109589
12996,"CYPR_NTAX",8
12996,"CYPR_SUM",995
12996,"CYPR_PROP",0.851883561643836
12996,"MODTOL_NTAX",2
12996,"MODTOL_SUM",14
12996,"MODTOL_PROP",0.011986301369863
12996,"TOLBENT_NTAX",7
12996,"TOLBENT_SUM",191
12996,"TOLBENT_PROP",0.163527397260274
12996,"COTTID_NTAX",0
12996,"COTTID_SUM",0
12996,"COTTID_PROP",0
12998,"TOTAL",400
12998,"BENT_NTAX",7
12998,"BENT_SUM",138
12998,"BENT_PROP",0.345
12998,"CYPR_NTAX",4
12998,"CYPR_SUM",210
12998,"CYPR_PROP",0.525
12998,"MODTOL_NTAX",1
12998,"MODTOL_SUM",7
12998,"MODTOL_PROP",0.0175
12998,"TOLBENT_NTAX",6
12998,"TOLBENT_SUM",131
12998,"TOLBENT_PROP",0.3275
12998,"COTTID_NTAX",0
12998,"COTTID_SUM",0
12998,"COTTID_PROP",0
13004,"TOTAL",1855
13004,"BENT_NTAX",14
13004,"BENT_SUM",462
13004,"BENT_PROP",0.249056603773585
13004,"CYPR_NTAX",9
13004,"CYPR_SUM",1446
13004,"CYPR_PROP",0.779514824797844
13004,"MODTOL_NTAX",3
13004,"MODTOL_SUM",81
13004,"MODTOL_PROP",0.0436657681940701
13004,"TOLBENT_NTAX",8
13004,"TOLBENT_SUM",386
13004,"TOLBENT_PROP",0.208086253369272
13004,"COTTID_NTAX",0
13004,"COTTID_SUM",0
13004,"COTTID_PROP",0
13008,"TOTAL",856
13008,"BENT_NTAX",12
13008,"BENT_SUM",177
13008,"BENT_PROP",0.206775700934579
13008,"CYPR_NTAX",11
13008,"CYPR_SUM",664
13008,"CYPR_PROP",0.775700934579439
13008,"MODTOL_NTAX",2
13008,"MODTOL_SUM",9
13008,"MODTOL_PROP",0.0105140186915888
13008,"TOLBENT_NTAX",9
13008,"TOLBENT_SUM",131
13008,"TOLBENT_PROP",0.15303738317757
13008,"COTTID_NTAX",0
13008,"COTTID_SUM",0
13008,"COTTID_PROP",0
13010,"TOTAL",1100
13010,"BENT_NTAX",9
13010,"BENT_SUM",323
13010,"BENT_PROP",0.293636363636364
13010,"CYPR_NTAX",10
13010,"CYPR_SUM",823
13010,"CYPR_PROP",0.748181818181818
13010,"MODTOL_NTAX",2
13010,"MODTOL_SUM",8
13010,"MODTOL_PROP",0.00727272727272727
13010,"TOLBENT_NTAX",6
13010,"TOLBENT_SUM",311
13010,"TOLBENT_PROP",0.282727272727273
13010,"COTTID_NTAX",0
13010,"COTTID_SUM",0
13010,"COTTID_PROP",0
13018,"TOTAL",1409
13018,"BENT_NTAX",8
13018,"BENT_SUM",434
13018,"BENT_PROP",0.308019872249823
13018,"CYPR_NTAX",10
13018,"CYPR_SUM",1151
13018,"CYPR_PROP",0.816891412349184
13018,"MODTOL_NTAX",0
13018,"MODTOL_SUM",0
13018,"MODTOL_PROP",0
13018,"TOLBENT_NTAX",7
13018,"TOLBENT_SUM",422
13018,"TOLBENT_PROP",0.299503193754436
13018,"COTTID_NTAX",0
13018,"COTTID_SUM",0
13018,"COTTID_PROP",0
13020,"TOTAL",1783
13020,"BENT_NTAX",14
13020,"BENT_SUM",791
13020,"BENT_PROP",0.443634324172743
13020,"CYPR_NTAX",10
13020,"CYPR_SUM",1391
13020,"CYPR_PROP",0.780145821648906
13020,"MODTOL_NTAX",5
13020,"MODTOL_SUM",78
13020,"MODTOL_PROP",0.0437464946719013
13020,"TOLBENT_NTAX",6
13020,"TOLBENT_SUM",661
13020,"TOLBENT_PROP",0.370723499719574
13020,"COTTID_NTAX",0
13020,"COTTID_SUM",0
13020,"COTTID_PROP",0
13022,"TOTAL",884
13022,"BENT_NTAX",11
13022,"BENT_SUM",384
13022,"BENT_PROP",0.434389140271493
13022,"CYPR_NTAX",8
13022,"CYPR_SUM",689
13022,"CYPR_PROP",0.779411764705882
13022,"MODTOL_NTAX",3
13022,"MODTOL_SUM",11
13022,"MODTOL_PROP",0.0124434389140271
13022,"TOLBENT_NTAX",6
13022,"TOLBENT_SUM",351
13022,"TOLBENT_PROP",0.397058823529412
13022,"COTTID_NTAX",0
13022,"COTTID_SUM",0
13022,"COTTID_PROP",0
13024,"TOTAL",1510
13024,"BENT_NTAX",13
13024,"BENT_SUM",430
13024,"BENT_PROP",0.28476821192053
13024,"CYPR_NTAX",9
13024,"CYPR_SUM",1134
13024,"CYPR_PROP",0.750993377483444
13024,"MODTOL_NTAX",4
13024,"MODTOL_SUM",79
13024,"MODTOL_PROP",0.052317880794702
13024,"TOLBENT_NTAX",6
13024,"TOLBENT_SUM",332
13024,"TOLBENT_PROP",0.219867549668874
13024,"COTTID_NTAX",0
13024,"COTTID_SUM",0
13024,"COTTID_PROP",0
13026,"TOTAL",1998
13026,"BENT_NTAX",19
13026,"BENT_SUM",1057
13026,"BENT_PROP",0.529029029029029
13026,"CYPR_NTAX",13
13026,"CYPR_SUM",1464
13026,"CYPR_PROP",0.732732732732733
13026,"MODTOL_NTAX",5
13026,"MODTOL_SUM",160
13026,"MODTOL_PROP",0.0800800800800801
13026,"TOLBENT_NTAX",8
13026,"TOLBENT_SUM",803
13026,"TOLBENT_PROP",0.401901901901902
13026,"COTTID_NTAX",0
13026,"COTTID_SUM",0
13026,"COTTID_PROP",0
13038,"TOTAL",2717
13038,"BENT_NTAX",15
13038,"BENT_SUM",817
13038,"BENT_PROP",0.300699300699301
13038,"CYPR_NTAX",11
13038,"CYPR_SUM",1932
13038,"CYPR_PROP",0.711078395288922
13038,"MODTOL_NTAX",5
13038,"MODTOL_SUM",100
13038,"MODTOL_PROP",0.0368052999631947
13038,"TOLBENT_NTAX",6
13038,"TOLBENT_SUM",368
13038,"TOLBENT_PROP",0.135443503864557
13038,"COTTID_NTAX",0
13038,"COTTID_SUM",0
13038,"COTTID_PROP",0
13040,"TOTAL",1825
13040,"BENT_NTAX",12
13040,"BENT_SUM",286
13040,"BENT_PROP",0.156712328767123
13040,"CYPR_NTAX",12
13040,"CYPR_SUM",1577
13040,"CYPR_PROP",0.864109589041096
13040,"MODTOL_NTAX",3
13040,"MODTOL_SUM",63
13040,"MODTOL_PROP",0.0345205479452055
13040,"TOLBENT_NTAX",7
13040,"TOLBENT_SUM",205
13040,"TOLBENT_PROP",0.112328767123288
13040,"COTTID_NTAX",0
13040,"COTTID_SUM",0
13040,"COTTID_PROP",0
13042,"TOTAL",1737
13042,"BENT_NTAX",15
13042,"BENT_SUM",726
13042,"BENT_PROP",0.417962003454231
13042,"CYPR_NTAX",11
13042,"CYPR_SUM",1217
13042,"CYPR_PROP",0.700633275762809
13042,"MODTOL_NTAX",3
13042,"MODTOL_SUM",20
13042,"MODTOL_PROP",0.0115141047783535
13042,"TOLBENT_NTAX",8
13042,"TOLBENT_SUM",626
13042,"TOLBENT_PROP",0.360391479562464
13042,"COTTID_NTAX",0
13042,"COTTID_SUM",0
13042,"COTTID_PROP",0
13044,"TOTAL",525
13044,"BENT_NTAX",7
13044,"BENT_SUM",101
13044,"BENT_PROP",0.192380952380952
13044,"CYPR_NTAX",5
13044,"CYPR_SUM",433
13044,"CYPR_PROP",0.824761904761905
13044,"MODTOL_NTAX",0
13044,"MODTOL_SUM",0
13044,"MODTOL_PROP",0
13044,"TOLBENT_NTAX",5
13044,"TOLBENT_SUM",74
13044,"TOLBENT_PROP",0.140952380952381
13044,"COTTID_NTAX",1
13044,"COTTID_SUM",9
13044,"COTTID_PROP",0.0171428571428571
13070,"TOTAL",725
13070,"BENT_NTAX",11
13070,"BENT_SUM",131
13070,"BENT_PROP",0.180689655172414
13070,"CYPR_NTAX",10
13070,"CYPR_SUM",608
13070,"CYPR_PROP",0.838620689655172
13070,"MODTOL_NTAX",3
13070,"MODTOL_SUM",12
13070,"MODTOL_PROP",0.016551724137931
13070,"TOLBENT_NTAX",7
13070,"TOLBENT_SUM",100
13070,"TOLBENT_PROP",0.137931034482759
13070,"COTTID_NTAX",0
13070,"COTTID_SUM",0
13070,"COTTID_PROP",0
13074,"TOTAL",732
13074,"BENT_NTAX",13
13074,"BENT_SUM",210
13074,"BENT_PROP",0.286885245901639
13074,"CYPR_NTAX",8
13074,"CYPR_SUM",500
13074,"CYPR_PROP",0.683060109289617
13074,"MODTOL_NTAX",3
13074,"MODTOL_SUM",68
13074,"MODTOL_PROP",0.092896174863388
13074,"TOLBENT_NTAX",7
13074,"TOLBENT_SUM",164
13074,"TOLBENT_PROP",0.224043715846995
13074,"COTTID_NTAX",0
13074,"COTTID_SUM",0
13074,"COTTID_PROP",0
13076,"TOTAL",1602
13076,"BENT_NTAX",12
13076,"BENT_SUM",486
13076,"BENT_PROP",0.303370786516854
13076,"CYPR_NTAX",7
13076,"CYPR_SUM",1321
13076,"CYPR_PROP",0.824594257178527
13076,"MODTOL_NTAX",3
13076,"MODTOL_SUM",20
13076,"MODTOL_PROP",0.0124843945068664
13076,"TOLBENT_NTAX",7
13076,"TOLBENT_SUM",429
13076,"TOLBENT_PROP",0.267790262172285
13076,"COTTID_NTAX",0
13076,"COTTID_SUM",0
13076,"COTTID_PROP",0
13080,"TOTAL",832
13080,"BENT_NTAX",13
13080,"BENT_SUM",272
13080,"BENT_PROP",0.326923076923077
13080,"CYPR_NTAX",7
13080,"CYPR_SUM",596
13080,"CYPR_PROP",0.716346153846154
13080,"MODTOL_NTAX",1
13080,"MODTOL_SUM",2
13080,"MODTOL_PROP",0.00240384615384615
13080,"TOLBENT_NTAX",9
13080,"TOLBENT_SUM",244
13080,"TOLBENT_PROP",0.293269230769231
13080,"COTTID_NTAX",1
13080,"COTTID_SUM",12
13080,"COTTID_PROP",0.0144230769230769
13082,"TOTAL",1307
13082,"BENT_NTAX",10
13082,"BENT_SUM",484
13082,"BENT_PROP",0.370313695485845
13082,"CYPR_NTAX",8
13082,"CYPR_SUM",1049
13082,"CYPR_PROP",0.802601377199694
13082,"MODTOL_NTAX",3
13082,"MODTOL_SUM",22
13082,"MODTOL_PROP",0.0168324407039021
13082,"TOLBENT_NTAX",6
13082,"TOLBENT_SUM",448
13082,"TOLBENT_PROP",0.342769701606733
13082,"COTTID_NTAX",0
13082,"COTTID_SUM",0
13082,"COTTID_PROP",0
13086,"TOTAL",947
13086,"BENT_NTAX",14
13086,"BENT_SUM",241
13086,"BENT_PROP",0.254487856388596
13086,"CYPR_NTAX",8
13086,"CYPR_SUM",657
13086,"CYPR_PROP",0.69376979936642
13086,"MODTOL_NTAX",3
13086,"MODTOL_SUM",92
13086,"MODTOL_PROP",0.0971488912354805
13086,"TOLBENT_NTAX",8
13086,"TOLBENT_SUM",209
13086,"TOLBENT_PROP",0.220696937697994
13086,"COTTID_NTAX",0
13086,"COTTID_SUM",0
13086,"COTTID_PROP",0
13088,"TOTAL",727
13088,"BENT_NTAX",12
13088,"BENT_SUM",255
13088,"BENT_PROP",0.350756533700138
13088,"CYPR_NTAX",10
13088,"CYPR_SUM",571
13088,"CYPR_PROP",0.785419532324622
13088,"MODTOL_NTAX",3
13088,"MODTOL_SUM",38
13088,"MODTOL_PROP",0.0522696011004127
13088,"TOLBENT_NTAX",6
13088,"TOLBENT_SUM",217
13088,"TOLBENT_PROP",0.298486932599725
13088,"COTTID_NTAX",0
13088,"COTTID_SUM",0
13088,"COTTID_PROP",0
13092,"TOTAL",1702
13092,"BENT_NTAX",14
13092,"BENT_SUM",308
13092,"BENT_PROP",0.18096357226792
13092,"CYPR_NTAX",14
13092,"CYPR_SUM",1496
13092,"CYPR_PROP",0.878965922444183
13092,"MODTOL_NTAX",3
13092,"MODTOL_SUM",23
13092,"MODTOL_PROP",0.0135135135135135
13092,"TOLBENT_NTAX",8
13092,"TOLBENT_SUM",264
13092,"TOLBENT_PROP",0.155111633372503
13092,"COTTID_NTAX",0
13092,"COTTID_SUM",0
13092,"COTTID_PROP",0
13098,"TOTAL",1011
13098,"BENT_NTAX",14
13098,"BENT_SUM",363
13098,"BENT_PROP",0.359050445103858
13098,"CYPR_NTAX",12
13098,"CYPR_SUM",750
13098,"CYPR_PROP",0.741839762611276
13098,"MODTOL_NTAX",4
13098,"MODTOL_SUM",46
13098,"MODTOL_PROP",0.0454995054401583
13098,"TOLBENT_NTAX",7
13098,"TOLBENT_SUM",296
13098,"TOLBENT_PROP",0.292779426310584
13098,"COTTID_NTAX",0
13098,"COTTID_SUM",0
13098,"COTTID_PROP",0
13106,"TOTAL",1199
13106,"BENT_NTAX",12
13106,"BENT_SUM",394
13106,"BENT_PROP",0.32860717264387
13106,"CYPR_NTAX",8
13106,"CYPR_SUM",843
13106,"CYPR_PROP",0.703085904920767
13106,"MODTOL_NTAX",3
13106,"MODTOL_SUM",46
13106,"MODTOL_PROP",0.0383653044203503
13106,"TOLBENT_NTAX",8
13106,"TOLBENT_SUM",376
13106,"TOLBENT_PROP",0.313594662218515
13106,"COTTID_NTAX",0
13106,"COTTID_SUM",0
13106,"COTTID_PROP",0
13108,"TOTAL",237
13108,"BENT_NTAX",8
13108,"BENT_SUM",90
13108,"BENT_PROP",0.379746835443038
13108,"CYPR_NTAX",4
13108,"CYPR_SUM",55
13108,"CYPR_PROP",0.232067510548523
13108,"MODTOL_NTAX",2
13108,"MODTOL_SUM",12
13108,"MODTOL_PROP",0.0506329113924051
13108,"TOLBENT_NTAX",5
13108,"TOLBENT_SUM",82
13108,"TOLBENT_PROP",0.345991561181435
13108,"COTTID_NTAX",0
13108,"COTTID_SUM",0
13108,"COTTID_PROP",0
13110,"TOTAL",837
13110,"BENT_NTAX",10
13110,"BENT_SUM",226
13110,"BENT_PROP",0.270011947431302
13110,"CYPR_NTAX",10
13110,"CYPR_SUM",699
13110,"CYPR_PROP",0.835125448028674
13110,"MODTOL_NTAX",1
13110,"MODTOL_SUM",1
13110,"MODTOL_PROP",0.001194743130227
13110,"TOLBENT_NTAX",8
13110,"TOLBENT_SUM",215
13110,"TOLBENT_PROP",0.256869772998805
13110,"COTTID_NTAX",0
13110,"COTTID_SUM",0
13110,"COTTID_PROP",0
13122,"TOTAL",564
13122,"BENT_NTAX",14
13122,"BENT_SUM",164
13122,"BENT_PROP",0.290780141843972
13122,"CYPR_NTAX",10
13122,"CYPR_SUM",429
13122,"CYPR_PROP",0.76063829787234
13122,"MODTOL_NTAX",3
13122,"MODTOL_SUM",12
13122,"MODTOL_PROP",0.0212765957446809
13122,"TOLBENT_NTAX",7
13122,"TOLBENT_SUM",129
13122,"TOLBENT_PROP",0.228723404255319
13122,"COTTID_NTAX",0
13122,"COTTID_SUM",0
13122,"COTTID_PROP",0
13124,"TOTAL",324
13124,"BENT_NTAX",8
13124,"BENT_SUM",160
13124,"BENT_PROP",0.493827160493827
13124,"CYPR_NTAX",5
13124,"CYPR_SUM",213
13124,"CYPR_PROP",0.657407407407407
13124,"MODTOL_NTAX",2
13124,"MODTOL_SUM",5
13124,"MODTOL_PROP",0.0154320987654321
13124,"TOLBENT_NTAX",6
13124,"TOLBENT_SUM",145
13124,"TOLBENT_PROP",0.447530864197531
13124,"COTTID_NTAX",0
13124,"COTTID_SUM",0
13124,"COTTID_PROP",0
13134,"TOTAL",1362
13134,"BENT_NTAX",14
13134,"BENT_SUM",523
13134,"BENT_PROP",0.383994126284875
13134,"CYPR_NTAX",9
13134,"CYPR_SUM",1029
13134,"CYPR_PROP",0.755506607929515
13134,"MODTOL_NTAX",5
13134,"MODTOL_SUM",55
13134,"MODTOL_PROP",0.0403817914831131
13134,"TOLBENT_NTAX",6
13134,"TOLBENT_SUM",431
13134,"TOLBENT_PROP",0.316446402349486
13134,"COTTID_NTAX",0
13134,"COTTID_SUM",0
13134,"COTTID_PROP",0
13148,"TOTAL",2176
13148,"BENT_NTAX",16
13148,"BENT_SUM",1467
13148,"BENT_PROP",0.674172794117647
13148,"CYPR_NTAX",10
13148,"CYPR_SUM",1226
13148,"CYPR_PROP",0.563419117647059
13148,"MODTOL_NTAX",4
13148,"MODTOL_SUM",158
13148,"MODTOL_PROP",0.0726102941176471
13148,"TOLBENT_NTAX",9
13148,"TOLBENT_SUM",1026
13148,"TOLBENT_PROP",0.471507352941176
13148,"COTTID_NTAX",0
13148,"COTTID_SUM",0
13148,"COTTID_PROP",0
13152,"TOTAL",4195
13152,"BENT_NTAX",11
13152,"BENT_SUM",2817
13152,"BENT_PROP",0.671513706793802
13152,"CYPR_NTAX",12
13152,"CYPR_SUM",2769
13152,"CYPR_PROP",0.660071513706794
13152,"MODTOL_NTAX",1
13152,"MODTOL_SUM",45
13152,"MODTOL_PROP",0.0107270560190703
13152,"TOLBENT_NTAX",8
13152,"TOLBENT_SUM",2703
13152,"TOLBENT_PROP",0.644338498212157
13152,"COTTID_NTAX",0
13152,"COTTID_SUM",0
13152,"COTTID_PROP",0
13170,"TOTAL",721
13170,"BENT_NTAX",9
13170,"BENT_SUM",382
13170,"BENT_PROP",0.529819694868239
13170,"CYPR_NTAX",11
13170,"CYPR_SUM",365
13170,"CYPR_PROP",0.50624133148405
13170,"MODTOL_NTAX",0
13170,"MODTOL_SUM",0
13170,"MODTOL_PROP",0
13170,"TOLBENT_NTAX",7
13170,"TOLBENT_SUM",371
13170,"TOLBENT_PROP",0.514563106796116
13170,"COTTID_NTAX",0
13170,"COTTID_SUM",0
13170,"COTTID_PROP",0
13178,"TOTAL",3520
13178,"BENT_NTAX",14
13178,"BENT_SUM",2527
13178,"BENT_PROP",0.717897727272727
13178,"CYPR_NTAX",10
13178,"CYPR_SUM",2216
13178,"CYPR_PROP",0.629545454545455
13178,"MODTOL_NTAX",4
13178,"MODTOL_SUM",412
13178,"MODTOL_PROP",0.117045454545455
13178,"TOLBENT_NTAX",8
13178,"TOLBENT_SUM",1932
13178,"TOLBENT_PROP",0.548863636363636
13178,"COTTID_NTAX",0
13178,"COTTID_SUM",0
13178,"COTTID_PROP",0
13244,"TOTAL",2150
13244,"BENT_NTAX",12
13244,"BENT_SUM",877
13244,"BENT_PROP",0.407906976744186
13244,"CYPR_NTAX",10
13244,"CYPR_SUM",1764
13244,"CYPR_PROP",0.82046511627907
13244,"MODTOL_NTAX",0
13244,"MODTOL_SUM",0
13244,"MODTOL_PROP",0
13244,"TOLBENT_NTAX",9
13244,"TOLBENT_SUM",794
13244,"TOLBENT_PROP",0.369302325581395
13244,"COTTID_NTAX",0
13244,"COTTID_SUM",0
13244,"COTTID_PROP",0
13246,"TOTAL",328
13246,"BENT_NTAX",8
13246,"BENT_SUM",276
13246,"BENT_PROP",0.841463414634146
13246,"CYPR_NTAX",5
13246,"CYPR_SUM",184
13246,"CYPR_PROP",0.560975609756098
13246,"MODTOL_NTAX",0
13246,"MODTOL_SUM",0
13246,"MODTOL_PROP",0
13246,"TOLBENT_NTAX",7
13246,"TOLBENT_SUM",265
13246,"TOLBENT_PROP",0.807926829268293
13246,"COTTID_NTAX",0
13246,"COTTID_SUM",0
13246,"COTTID_PROP",0
13250,"TOTAL",1246
13250,"BENT_NTAX",11
13250,"BENT_SUM",222
13250,"BENT_PROP",0.178170144462279
13250,"CYPR_NTAX",10
13250,"CYPR_SUM",1019
13250,"CYPR_PROP",0.817817014446228
13250,"MODTOL_NTAX",1
13250,"MODTOL_SUM",9
13250,"MODTOL_PROP",0.007223113964687
13250,"TOLBENT_NTAX",9
13250,"TOLBENT_SUM",184
13250,"TOLBENT_PROP",0.147672552166934
13250,"COTTID_NTAX",0
13250,"COTTID_SUM",0
13250,"COTTID_PROP",0
13266,"TOTAL",76
13266,"BENT_NTAX",6
13266,"BENT_SUM",13
13266,"BENT_PROP",0.171052631578947
13266,"CYPR_NTAX",6
13266,"CYPR_SUM",65
13266,"CYPR_PROP",0.855263157894737
13266,"MODTOL_NTAX",0
13266,"MODTOL_SUM",0
13266,"MODTOL_PROP",0
13266,"TOLBENT_NTAX",6
13266,"TOLBENT_SUM",13
13266,"TOLBENT_PROP",0.171052631578947
13266,"COTTID_NTAX",0
13266,"COTTID_SUM",0
13266,"COTTID_PROP",0
13300,"TOTAL",939
13300,"BENT_NTAX",7
13300,"BENT_SUM",391
13300,"BENT_PROP",0.416400425985091
13300,"CYPR_NTAX",6
13300,"CYPR_SUM",606
13300,"CYPR_PROP",0.645367412140575
13300,"MODTOL_NTAX",0
13300,"MODTOL_SUM",0
13300,"MODTOL_PROP",0
13300,"TOLBENT_NTAX",7
13300,"TOLBENT_SUM",391
13300,"TOLBENT_PROP",0.416400425985091
13300,"COTTID_NTAX",0
13300,"COTTID_SUM",0
13300,"COTTID_PROP",0
13318,"TOTAL",1810
13318,"BENT_NTAX",18
